"";"date";"deviceCategory";"sourceMedium";"experimentVariant";"clickButtonOnMain";"sessionDuration"
"1509";"2019-11-24";"mobile";"google / cpc";"control";0;123,969784158373
"1510";"2019-11-24";"mobile";"bernum.com / referral";"test";0;129,065899128846
"1511";"2019-11-24";"mobile";"maz.com / referral";"test";0;136,986673073863
"1512";"2019-11-24";"mobile";"bernum.com / referral";"test";0;148,542157428299
"1513";"2019-11-24";"mobile";"bernum.com / referral";"test";0;132,806661665644
"1514";"2019-11-24";"mobile";"bernum.com / referral";"test";0;135,453378743711
"1515";"2019-11-24";"mobile";"maz.com / referral";"control";0;120,515477215638
"1516";"2019-11-24";"mobile";"maz.com / referral";"control";0;122,989666706458
"1517";"2019-11-24";"mobile";"google / cpc";"test";0;136,934072134396
"1518";"2019-11-24";"mobile";"maz.com / referral";"control";0;119,827098850556
"1519";"2019-11-24";"mobile";"maz.com / referral";"test";0;119,647738662441
"1520";"2019-11-24";"desktop";"bernum.com / referral";"control";0;123,507844874553
"1521";"2019-11-24";"mobile";"maz.com / referral";"test";0;141,414350449339
"1522";"2019-11-24";"mobile";"google / cpc";"test";0;142,822776829614
"1523";"2019-11-24";"mobile";"(direct) / (none)";"test";0;111,278983913662
"1524";"2019-11-24";"mobile";"bernum.com / referral";"control";0;123,089312124415
"1525";"2019-11-24";"mobile";"bernum.com / referral";"control";0;125,379930279574
"1526";"2019-11-24";"mobile";"maz.com / referral";"test";0;128,186407945998
"1527";"2019-11-24";"mobile";"maz.com / referral";"control";0;113,17601156441
"1528";"2019-11-24";"mobile";"maz.com / referral";"control";0;117,050531144536
"1529";"2019-11-24";"mobile";"maz.com / referral";"control";0;121,321132832783
"1530";"2019-11-24";"desktop";"(direct) / (none)";"test";0;141,09106691433
"1531";"2019-11-24";"mobile";"google / organic";"control";0;122,046312797592
"1532";"2019-11-24";"mobile";"maz.com / referral";"test";0;155,14921715685
"1533";"2019-11-24";"desktop";"theonlinemom.com / referral";"test";0;136,127475436823
"1534";"2019-11-24";"mobile";"maz.com / referral";"test";0;117,726816987831
"1535";"2019-11-24";"mobile";"google / cpc";"test";0;130,511326364118
"1536";"2019-11-24";"mobile";"maz.com / referral";"test";0;120,779094059197
"1537";"2019-11-24";"mobile";"bernum.com / referral";"control";0;122,83868179661
"1538";"2019-11-24";"mobile";"google / organic";"test";0;146,154407935212
"1539";"2019-11-24";"mobile";"bernum.com / referral";"control";0;118,49879331956
"1540";"2019-11-24";"mobile";"(direct) / (none)";"control";0;117,743111632061
"1541";"2019-11-24";"mobile";"google / organic";"control";0;128,65603473636
"1542";"2019-11-24";"mobile";"maz.com / referral";"control";0;122,247419409526
"1543";"2019-11-24";"mobile";"maz.com / referral";"control";0;116,84838669607
"1544";"2019-11-24";"mobile";"maz.com / referral";"test";0;148,715290327233
"1545";"2019-11-24";"mobile";"google / organic";"control";0;117,57042697653
"1546";"2019-11-24";"desktop";"(direct) / (none)";"control";0;117,70000057943
"1547";"2019-11-24";"mobile";"maz.com / referral";"test";0;144,744350733734
"1548";"2019-11-24";"mobile";"(direct) / (none)";"control";0;120,29608084893
"1549";"2019-11-24";"mobile";"maz.com / referral";"control";0;116,588329483437
"1550";"2019-11-24";"mobile";"maz.com / referral";"control";0;128,943529420968
"1551";"2019-11-24";"mobile";"google / organic";"test";0;141,183317711622
"1552";"2019-11-24";"desktop";"bernum.com / referral";"control";0;114,005400646424
"1553";"2019-11-24";"desktop";"maz.com / referral";"control";0;119,286366394304
"1554";"2019-11-24";"mobile";"google / cpc";"test";0;122,283465531022
"1555";"2019-11-24";"mobile";"maz.com / referral";"control";0;125,44308446978
"1556";"2019-11-24";"mobile";"maz.com / referral";"control";0;119,668647388577
"1557";"2019-11-24";"mobile";"maz.com / referral";"test";0;126,399192910663
"1558";"2019-11-24";"desktop";"maz.com / referral";"control";0;120,302304685249
"1559";"2019-11-24";"mobile";"google / cpc";"control";0;123,82139420997
"1560";"2019-11-24";"mobile";"maz.com / referral";"control";0;109,998832729809
"1561";"2019-11-24";"mobile";"maz.com / referral";"control";0;109,553547820049
"1562";"2019-11-24";"desktop";"maz.com / referral";"control";0;124,254492293054
"1563";"2019-11-24";"mobile";"maz.com / referral";"test";0;139,334216340804
"1564";"2019-11-24";"desktop";"bernum.com / referral";"test";0;121,308905034798
"1565";"2019-11-24";"mobile";"maz.com / referral";"control";0;123,04929583704
"1566";"2019-11-24";"mobile";"google / cpc";"control";0;114,171635347185
"1567";"2019-11-24";"mobile";"google / cpc";"control";0;121,417509839322
"1568";"2019-11-24";"desktop";"maz.com / referral";"test";0;137,450162035156
"1569";"2019-11-24";"tablet";"maz.com / referral";"test";0;134,565297302543
"1570";"2019-11-24";"mobile";"bernum.com / referral";"test";0;137,200047183112
"1571";"2019-11-24";"desktop";"(direct) / (none)";"control";0;117,121865770774
"1572";"2019-11-24";"desktop";"bing / cpc";"control";0;124,61533199328
"1573";"2019-11-24";"desktop";"maz.com / referral";"test";0;140,639476625848
"1574";"2019-11-24";"mobile";"google / organic";"control";0;116,262136949122
"1575";"2019-11-24";"mobile";"maz.com / referral";"control";0;131,361049249073
"1576";"2019-11-24";"mobile";"google / cpc";"test";0;146,60554355774
"1577";"2019-11-24";"mobile";"(direct) / (none)";"test";0;124,155897526871
"1578";"2019-11-24";"mobile";"maz.com / referral";"control";0;125,391253102147
"1579";"2019-11-24";"mobile";"maz.com / referral";"test";0;152,861175105405
"1580";"2019-11-24";"mobile";"bernum.com / referral";"test";0;132,187173532623
"1581";"2019-11-24";"mobile";"maz.com / referral";"test";0;139,53297962149
"1582";"2019-11-24";"mobile";"google / organic";"control";0;125,060454376291
"1583";"2019-11-24";"mobile";"maz.com / referral";"control";0;125,034629894725
"1584";"2019-11-24";"mobile";"google / organic";"control";0;115,483281784829
"1585";"2019-11-24";"mobile";"maz.com / referral";"control";0;119,730287638027
"1586";"2019-11-24";"desktop";"maz.com / referral";"control";0;122,526715447423
"1587";"2019-11-24";"mobile";"bernum.com / referral";"control";0;114,682759481681
"1588";"2019-11-24";"mobile";"maz.com / referral";"test";0;125,940347558333
"1589";"2019-11-24";"tablet";"maz.com / referral";"test";0;142,976542868542
"1590";"2019-11-24";"mobile";"maz.com / referral";"control";0;114,867008537113
"1591";"2019-11-24";"desktop";"maz.com / referral";"control";0;124,365176237468
"1592";"2019-11-24";"mobile";"(direct) / (none)";"control";0;116,210046201938
"1593";"2019-11-24";"mobile";"bernum.com / referral";"control";0;133,011782495421
"1594";"2019-11-24";"desktop";"maz.com / referral";"test";0;127,492898865632
"1595";"2019-11-24";"desktop";"maz.com / referral";"test";0;121,192109207637
"1596";"2019-11-24";"mobile";"maz.com / referral";"control";0;108,905421211662
"1597";"2019-11-24";"desktop";"maz.com / referral";"control";0;111,959276091684
"1598";"2019-11-24";"tablet";"maz.com / referral";"control";0;117,753195408617
"1599";"2019-11-24";"mobile";"maz.com / referral";"control";0;118,112605408923
"1600";"2019-11-24";"desktop";"blog / onerepvsdeleteme_post";"test";0;131,561762912914
"1601";"2019-11-24";"mobile";"google / cpc";"control";0;129,450049244466
"1602";"2019-11-24";"mobile";"google / cpc";"test";0;132,018644294099
"1603";"2019-11-24";"desktop";"(direct) / (none)";"control";0;113,629717668282
"1604";"2019-11-24";"mobile";"maz.com / referral";"control";0;128,361266536309
"1605";"2019-11-24";"mobile";"google / organic";"control";0;121,895422379812
"1606";"2019-11-24";"mobile";"maz.com / referral";"test";0;123,234134227973
"1607";"2019-11-24";"mobile";"maz.com / referral";"test";0;137,167753495884
"1608";"2019-11-24";"desktop";"maz.com / referral";"control";0;113,935312066896
"1609";"2019-11-24";"mobile";"google / organic";"test";0;118,762840605729
"1610";"2019-11-24";"tablet";"maz.com / referral";"test";0;133,425475208578
"1611";"2019-11-24";"mobile";"google / cpc";"test";0;143,132693192304
"1612";"2019-11-24";"mobile";"google / organic";"test";0;127,935748555419
"1613";"2019-11-24";"mobile";"google / cpc";"test";0;128,873621818051
"1614";"2019-11-24";"mobile";"google / cpc";"control";0;107,478271151396
"1615";"2019-11-24";"desktop";"maz.com / referral";"control";0;119,850873396143
"1616";"2019-11-24";"desktop";"(direct) / (none)";"control";0;120,450323360877
"1617";"2019-11-24";"desktop";"maz.com / referral";"test";0;139,876822551882
"1618";"2019-11-24";"tablet";"maz.com / referral";"control";0;120,183856431772
"1619";"2019-11-24";"desktop";"maz.com / referral";"test";0;144,793175475224
"1620";"2019-11-24";"mobile";"google / cpc";"control";0;123,606189959166
"1621";"2019-11-24";"mobile";"bernum.com / referral";"test";0;139,647360694289
"1622";"2019-11-24";"desktop";"(direct) / (none)";"test";0;121,230285516942
"1623";"2019-11-24";"mobile";"google / organic";"control";0;121,152718419901
"1624";"2019-11-24";"mobile";"google / cpc";"control";0;122,964875148149
"1625";"2019-11-24";"desktop";"(direct) / (none)";"test";0;126,052132776831
"1626";"2019-11-24";"mobile";"google / cpc";"control";0;121,270366765592
"1627";"2019-11-24";"desktop";"blog / backgroundreport_post";"test";0;124,302141062754
"1628";"2019-11-24";"desktop";"google / organic";"test";0;114,080285022463
"1629";"2019-11-24";"desktop";"bernum.com / referral";"control";0;120,364207152033
"1630";"2019-11-24";"mobile";"maz.com / referral";"test";0;114,16410137413
"1631";"2019-11-24";"tablet";"maz.com / referral";"test";0;126,321182549694
"1632";"2019-11-24";"mobile";"maz.com / referral";"control";0;113,601873373026
"1633";"2019-11-24";"mobile";"(direct) / (none)";"control";0;121,104401313421
"1634";"2019-11-24";"desktop";"google / organic";"test";0;116,338034615092
"1635";"2019-11-24";"mobile";"google / cpc";"test";0;137,065147112762
"1636";"2019-11-24";"desktop";"google / organic";"test";0;135,292221339036
"1637";"2019-11-24";"mobile";"(direct) / (none)";"test";0;132,584864009038
"1638";"2019-11-24";"desktop";"accounts.google.com / referral";"control";0;118,466926167221
"1639";"2019-11-24";"tablet";"(direct) / (none)";"test";0;123,366829300129
"1640";"2019-11-24";"desktop";"bernum.com / referral";"control";0;124,469314303472
"1641";"2019-11-24";"desktop";"maz.com / referral";"test";0;131,154160378202
"1642";"2019-11-24";"desktop";"maz.com / referral";"control";0;124,518936905131
"1643";"2019-11-24";"mobile";"google / organic";"test";0;152,38285055238
"1644";"2019-11-24";"mobile";"maz.com / referral";"control";0;126,426671722067
"1645";"2019-11-24";"mobile";"maz.com / referral";"control";0;121,356917722898
"1646";"2019-11-24";"desktop";"google / organic";"control";0;123,91129779718
"1647";"2019-11-24";"desktop";"google / organic";"control";0;117,277041891391
"1648";"2019-11-24";"mobile";"maz.com / referral";"test";0;130,830828481436
"1649";"2019-11-24";"tablet";"maz.com / referral";"test";0;127,460397429652
"1650";"2019-11-24";"mobile";"bernum.com / referral";"test";0;134,731052555576
"1651";"2019-11-24";"mobile";"maz.com / referral";"control";0;117,47424032418
"1652";"2019-11-24";"desktop";"google / organic";"control";0;122,502999821728
"1653";"2019-11-24";"mobile";"maz.com / referral";"control";0;121,558143043077
"1654";"2019-11-24";"desktop";"google / organic";"test";0;121,823793101705
"1655";"2019-11-24";"mobile";"maz.com / referral";"test";0;120,107720096022
"1656";"2019-11-24";"mobile";"(direct) / (none)";"control";0;117,072575933832
"1657";"2019-11-24";"desktop";"google / organic";"test";0;139,467332058216
"1658";"2019-11-24";"mobile";"maz.com / referral";"control";0;114,916435858583
"1659";"2019-11-24";"desktop";"(direct) / (none)";"test";0;123,511133814278
"1660";"2019-11-24";"mobile";"google / cpc";"test";0;139,063583931925
"1661";"2019-11-24";"desktop";"(direct) / (none)";"test";0;139,147641020942
"1662";"2019-11-24";"mobile";"(direct) / (none)";"control";0;118,138448643447
"1663";"2019-11-24";"mobile";"google / organic";"control";0;123,898823158098
"1664";"2019-11-24";"mobile";"google / cpc";"test";0;123,24069365023
"1665";"2019-11-24";"mobile";"maz.com / referral";"test";0;128,861405543562
"1666";"2019-11-24";"desktop";"google / organic";"test";0;125,916342134254
"1667";"2019-11-24";"desktop";"google / organic";"control";0;128,651852840264
"1668";"2019-11-24";"mobile";"google / cpc";"test";0;131,064493673602
"1669";"2019-11-24";"mobile";"google / cpc";"control";0;123,511873854444
"1670";"2019-11-24";"mobile";"maz.com / referral";"test";0;129,99168213392
"1671";"2019-11-24";"mobile";"maz.com / referral";"control";0;112,290689734327
"1672";"2019-11-24";"desktop";"maz.com / referral";"control";0;109,233129135489
"1673";"2019-11-24";"desktop";"(direct) / (none)";"test";0;132,490568338354
"1674";"2019-11-24";"desktop";"bernum.com / referral";"test";0;130,545501306473
"1675";"2019-11-24";"mobile";"maz.com / referral";"test";0;129,828837644256
"1676";"2019-11-24";"mobile";"maz.com / referral";"control";0;127,831934780938
"1677";"2019-11-24";"desktop";"maz.com / referral";"test";0;146,856643534294
"1678";"2019-11-24";"mobile";"google / cpc";"control";0;120,590988228976
"1679";"2019-11-24";"desktop";"google / organic";"control";0;127,677229525804
"1680";"2019-11-24";"desktop";"(direct) / (none)";"control";0;120,791453215528
"1681";"2019-11-24";"mobile";"maz.com / referral";"control";0;120,632362258763
"1682";"2019-11-24";"mobile";"maz.com / referral";"test";0;141,792253150276
"1683";"2019-11-24";"mobile";"maz.com / referral";"control";0;115,78461698178
"1684";"2019-11-24";"mobile";"google / cpc";"test";0;122,240405472402
"1685";"2019-11-24";"mobile";"bernum.com / referral";"test";0;130,804894657415
"1686";"2019-11-24";"mobile";"maz.com / referral";"control";0;120,336783308418
"1687";"2019-11-24";"mobile";"(direct) / (none)";"control";0;114,418543229287
"1688";"2019-11-24";"mobile";"maz.com / referral";"test";0;147,358964924981
"1689";"2019-11-24";"mobile";"bernum.com / referral";"control";0;117,918023311202
"1690";"2019-11-24";"mobile";"google / cpc";"test";0;132,122217862042
"1691";"2019-11-24";"desktop";"google / organic";"test";0;133,65944957513
"1692";"2019-11-24";"desktop";"zendesk / email";"test";0;144,529309451919
"1693";"2019-11-24";"desktop";"maz.com / referral";"test";0;127,479753631487
"1694";"2019-11-24";"mobile";"maz.com / referral";"control";0;119,341031726367
"1695";"2019-11-24";"desktop";"maz.com / referral";"control";0;123,588703195323
"1696";"2019-11-24";"tablet";"maz.com / referral";"control";0;119,097351194142
"1697";"2019-11-24";"mobile";"(direct) / (none)";"test";0;123,734366000322
"1698";"2019-11-24";"desktop";"maz.com / referral";"test";0;135,472311675464
"1699";"2019-11-24";"desktop";"maz.com / referral";"test";0;130,009013888829
"1700";"2019-11-24";"desktop";"maz.com / referral";"test";0;131,625817478867
"1701";"2019-11-24";"mobile";"(direct) / (none)";"control";0;129,106835575256
"1702";"2019-11-24";"desktop";"maz.com / referral";"test";0;138,721750144222
"1703";"2019-11-24";"mobile";"maz.com / referral";"test";0;146,837728702991
"1704";"2019-11-24";"mobile";"google / organic";"test";0;143,179803769531
"1705";"2019-11-24";"mobile";"maz.com / referral";"control";0;125,05582492773
"1706";"2019-11-24";"mobile";"google / cpc";"test";0;136,278626597962
"1707";"2019-11-24";"mobile";"google / organic";"test";0;134,105758175969
"1708";"2019-11-24";"desktop";"google / organic";"control";0;113,038435264173
"1709";"2019-11-24";"mobile";"bernum.com / referral";"test";0;151,640280881973
"1710";"2019-11-24";"mobile";"google / organic";"test";0;139,802230436705
"1711";"2019-11-24";"mobile";"maz.com / referral";"control";0;126,011101838268
"1712";"2019-11-24";"desktop";"(direct) / (none)";"test";0;130,389429976921
"1713";"2019-11-24";"desktop";"maz.com / referral";"control";0;124,942713247378
"1714";"2019-11-24";"tablet";"maz.com / referral";"control";0;113,177088635827
"1715";"2019-11-24";"mobile";"google / organic";"test";0;137,112374012368
"1716";"2019-11-24";"mobile";"bernum.com / referral";"test";0;124,719185335013
"1717";"2019-11-24";"desktop";"google / organic";"control";0;126,571101245955
"1718";"2019-11-24";"mobile";"(direct) / (none)";"control";0;119,9045386965
"1719";"2019-11-24";"mobile";"google / organic";"control";0;127,535538050661
"1720";"2019-11-24";"desktop";"bernum.com / referral";"control";0;123,681013711453
"1721";"2019-11-24";"desktop";"bernum.com / referral";"control";0;120,269418151686
"1722";"2019-11-24";"mobile";"maz.com / referral";"test";0;123,635380673767
"1723";"2019-11-24";"mobile";"maz.com / referral";"test";0;132,788222388703
"1724";"2019-11-24";"desktop";"maz.com / referral";"control";0;110,562469760683
"1725";"2019-11-24";"desktop";"maz.com / referral";"test";0;131,959777133729
"1726";"2019-11-24";"tablet";"maz.com / referral";"test";0;127,652761287524
"1727";"2019-11-24";"mobile";"google / organic";"control";0;118,458865730521
"1728";"2019-11-24";"mobile";"maz.com / referral";"control";0;132,96499568763
"1729";"2019-11-24";"mobile";"maz.com / referral";"test";0;123,464660305349
"1730";"2019-11-24";"mobile";"maz.com / referral";"control";0;117,164833549006
"1731";"2019-11-24";"mobile";"(direct) / (none)";"test";0;147,709380499724
"1732";"2019-11-24";"desktop";"maz.com / referral";"test";0;134,138567027157
"1733";"2019-11-23";"mobile";"maz.com / referral";"control";0;120,503112229512
"1734";"2019-11-23";"mobile";"google / cpc";"control";0;122,37107969563
"1735";"2019-11-23";"mobile";"google / organic";"control";0;118,197352034075
"1736";"2019-11-23";"desktop";"(direct) / (none)";"control";0;116,496908353859
"1737";"2019-11-23";"desktop";"maz.com / referral";"test";0;136,361228806861
"1738";"2019-11-23";"mobile";"maz.com / referral";"control";0;122,225801148664
"1739";"2019-11-23";"mobile";"google / cpc";"control";0;116,781553373529
"1740";"2019-11-23";"mobile";"maz.com / referral";"test";0;113,449633409622
"1741";"2019-11-23";"mobile";"bernum.com / referral";"control";0;116,197817911321
"1742";"2019-11-23";"desktop";"(direct) / (none)";"test";0;152,074653950954
"1743";"2019-11-23";"mobile";"(direct) / (none)";"test";0;139,293545451537
"1744";"2019-11-23";"mobile";"maz.com / referral";"control";0;118,184992388916
"1745";"2019-11-23";"desktop";"(direct) / (none)";"test";0;144,275112045327
"1746";"2019-11-23";"desktop";"maz.com / referral";"test";0;125,339044653052
"1747";"2019-11-23";"desktop";"maz.com / referral";"control";0;116,82323621658
"1748";"2019-11-23";"desktop";"maz.com / referral";"control";0;110,775309503844
"1749";"2019-11-23";"desktop";"maz.com / referral";"test";0;141,770924826013
"1750";"2019-11-23";"mobile";"maz.com / referral";"test";0;145,775020030073
"1751";"2019-11-23";"mobile";"maz.com / referral";"control";0;120,098635017967
"1752";"2019-11-23";"tablet";"maz.com / referral";"test";0;131,082433634249
"1753";"2019-11-23";"mobile";"maz.com / referral";"control";0;117,916922140654
"1754";"2019-11-23";"mobile";"maz.com / referral";"control";0;118,976511215517
"1755";"2019-11-23";"mobile";"bernum.com / referral";"control";0;127,350044831281
"1756";"2019-11-23";"mobile";"maz.com / referral";"test";0;134,460969801502
"1757";"2019-11-23";"mobile";"google / cpc";"test";0;133,820638962382
"1758";"2019-11-23";"mobile";"google / cpc";"control";0;115,739228472796
"1759";"2019-11-23";"mobile";"maz.com / referral";"test";0;122,721205546813
"1760";"2019-11-23";"mobile";"(direct) / (none)";"control";0;123,342688666102
"1761";"2019-11-23";"desktop";"maz.com / referral";"control";0;118,557293258847
"1762";"2019-11-23";"tablet";"maz.com / referral";"test";0;124,142257247444
"1763";"2019-11-23";"mobile";"google / cpc";"test";0;131,561150878118
"1764";"2019-11-23";"desktop";"(direct) / (none)";"test";0;152,166796844379
"1765";"2019-11-23";"mobile";"maz.com / referral";"test";0;135,397326937189
"1766";"2019-11-23";"desktop";"maz.com / referral";"control";0;116,644322053993
"1767";"2019-11-23";"mobile";"google / organic";"test";0;125,014540009919
"1768";"2019-11-23";"mobile";"maz.com / referral";"control";0;117,812573124982
"1769";"2019-11-23";"mobile";"(direct) / (none)";"control";0;114,146164030599
"1770";"2019-11-23";"mobile";"maz.com / referral";"test";0;131,122318090377
"1771";"2019-11-23";"mobile";"maz.com / referral";"test";0;123,34836929048
"1772";"2019-11-23";"mobile";"maz.com / referral";"control";0;115,678028803347
"1773";"2019-11-23";"mobile";"google / cpc";"test";0;136,17752298358
"1774";"2019-11-23";"mobile";"maz.com / referral";"control";0;125,076105866979
"1775";"2019-11-23";"tablet";"maz.com / referral";"control";0;120,999027831159
"1776";"2019-11-23";"mobile";"maz.com / referral";"test";0;133,875541767361
"1777";"2019-11-23";"tablet";"maz.com / referral";"control";0;126,263436869574
"1778";"2019-11-23";"mobile";"bernum.com / referral";"test";0;135,836095117829
"1779";"2019-11-23";"mobile";"maz.com / referral";"test";0;131,69788023533
"1780";"2019-11-23";"mobile";"maz.com / referral";"test";0;136,677775066991
"1781";"2019-11-23";"tablet";"maz.com / referral";"test";0;134,535909105822
"1782";"2019-11-23";"desktop";"google / organic";"test";0;132,118113423357
"1783";"2019-11-23";"mobile";"maz.com / referral";"test";0;122,354191904014
"1784";"2019-11-23";"desktop";"(direct) / (none)";"control";0;126,528579225202
"1785";"2019-11-23";"mobile";"maz.com / referral";"control";0;121,524612331517
"1786";"2019-11-23";"mobile";"google / cpc";"test";0;136,551565497435
"1787";"2019-11-23";"mobile";"google / cpc";"test";0;113,48561695684
"1788";"2019-11-23";"mobile";"maz.com / referral";"test";0;144,45527300066
"1789";"2019-11-23";"mobile";"maz.com / referral";"control";0;116,409682640465
"1790";"2019-11-23";"mobile";"google / cpc";"test";0;152,66699617246
"1791";"2019-11-23";"mobile";"(direct) / (none)";"control";0;126,936078585686
"1792";"2019-11-23";"mobile";"google / cpc";"control";0;117,686006284562
"1793";"2019-11-23";"desktop";"(direct) / (none)";"test";0;126,415602603723
"1794";"2019-11-23";"desktop";"maz.com / referral";"test";0;138,816052496003
"1795";"2019-11-23";"mobile";"google / cpc";"test";0;122,684063877337
"1796";"2019-11-23";"mobile";"google / cpc";"test";0;129,703914996268
"1797";"2019-11-23";"mobile";"google / cpc";"test";0;116,184357738841
"1798";"2019-11-23";"mobile";"google / organic";"control";0;121,602815083843
"1799";"2019-11-23";"mobile";"maz.com / referral";"control";0;127,878325909935
"1800";"2019-11-23";"mobile";"maz.com / referral";"test";0;126,084085206669
"1801";"2019-11-23";"mobile";"maz.com / referral";"test";0;119,366212391184
"1802";"2019-11-23";"desktop";"google / organic";"control";0;127,067027204539
"1803";"2019-11-23";"mobile";"google / organic";"control";0;125,485102860035
"1804";"2019-11-23";"mobile";"google / cpc";"control";0;115,90940313661
"1805";"2019-11-23";"mobile";"maz.com / referral";"test";0;134,789095789722
"1806";"2019-11-23";"mobile";"google / cpc";"control";0;119,870655655044
"1807";"2019-11-23";"mobile";"google / cpc";"test";0;143,812150646101
"1808";"2019-11-23";"desktop";"maz.com / referral";"control";0;123,378616656542
"1809";"2019-11-23";"desktop";"google / organic";"test";0;141,476067672618
"1810";"2019-11-23";"desktop";"maz.com / referral";"test";0;146,495587339394
"1811";"2019-11-23";"mobile";"maz.com / referral";"test";0;138,72687670849
"1812";"2019-11-23";"desktop";"(direct) / (none)";"control";0;115,564643599435
"1813";"2019-11-23";"mobile";"bernum.com / referral";"control";0;114,928211930373
"1814";"2019-11-23";"desktop";"youtube / fastpeoplesearchvideo";"control";0;119,942971935249
"1815";"2019-11-23";"tablet";"maz.com / referral";"control";0;116,969534907871
"1816";"2019-11-23";"desktop";"maz.com / referral";"test";0;155,053991265871
"1817";"2019-11-23";"desktop";"maz.com / referral";"control";0;128,667143380313
"1818";"2019-11-23";"mobile";"google / cpc";"control";0;113,273282100137
"1819";"2019-11-23";"desktop";"maz.com / referral";"control";0;122,669739191436
"1820";"2019-11-23";"mobile";"(direct) / (none)";"test";0;134,697820886242
"1821";"2019-11-23";"desktop";"google / organic";"test";0;125,955455546521
"1822";"2019-11-23";"mobile";"maz.com / referral";"test";0;134,706653474912
"1823";"2019-11-23";"desktop";"google / organic";"test";0;130,132131910829
"1824";"2019-11-23";"mobile";"bernum.com / referral";"control";0;113,900280499431
"1825";"2019-11-23";"mobile";"maz.com / referral";"control";0;116,747907479521
"1826";"2019-11-23";"mobile";"maz.com / referral";"test";0;157,59372051477
"1827";"2019-11-23";"mobile";"google / cpc";"control";0;122,763445597576
"1828";"2019-11-23";"mobile";"google / cpc";"test";0;151,522612293559
"1829";"2019-11-23";"desktop";"maz.com / referral";"test";0;127,077717260739
"1830";"2019-11-23";"mobile";"google / cpc";"test";0;133,145291997318
"1831";"2019-11-23";"mobile";"maz.com / referral";"test";0;127,010598726375
"1832";"2019-11-23";"mobile";"google / organic";"test";0;126,542772703654
"1833";"2019-11-23";"mobile";"google / organic";"test";0;136,806943759085
"1834";"2019-11-23";"desktop";"bernum.com / referral";"test";0;145,704196609726
"1835";"2019-11-23";"mobile";"maz.com / referral";"test";0;141,244093661233
"1836";"2019-11-23";"mobile";"google / cpc";"test";0;140,972528031976
"1837";"2019-11-23";"mobile";"maz.com / referral";"test";0;129,328938766583
"1838";"2019-11-23";"desktop";"maz.com / referral";"test";0;125,540662181738
"1839";"2019-11-23";"mobile";"maz.com / referral";"control";0;128,019355600225
"1840";"2019-11-23";"mobile";"google / cpc";"test";0;136,367763079372
"1841";"2019-11-23";"desktop";"bing / cpc";"test";0;109,941441408246
"1842";"2019-11-23";"desktop";"bernum.com / referral";"control";0;124,564772983741
"1843";"2019-11-23";"mobile";"google / cpc";"test";0;129,77225054089
"1844";"2019-11-23";"mobile";"maz.com / referral";"test";0;141,757032050994
"1845";"2019-11-23";"mobile";"maz.com / referral";"control";0;121,852131551137
"1846";"2019-11-23";"mobile";"google / cpc";"test";0;133,076512791239
"1847";"2019-11-23";"mobile";"google / organic";"test";0;140,122637019815
"1848";"2019-11-23";"desktop";"maz.com / referral";"test";0;148,450059811914
"1849";"2019-11-23";"mobile";"google / cpc";"test";0;135,227660291399
"1850";"2019-11-23";"mobile";"google / cpc";"control";0;119,744120647018
"1851";"2019-11-23";"mobile";"google / cpc";"test";0;133,756133964057
"1852";"2019-11-23";"desktop";"google / organic";"test";0;112,980399928414
"1853";"2019-11-23";"mobile";"maz.com / referral";"test";0;130,515001326968
"1854";"2019-11-23";"mobile";"(direct) / (none)";"control";0;127,370762958721
"1855";"2019-11-23";"mobile";"bernum.com / referral";"control";0;118,122592723533
"1856";"2019-11-23";"mobile";"maz.com / referral";"test";0;134,043062504642
"1857";"2019-11-23";"mobile";"google / cpc";"control";0;110,03851661875
"1858";"2019-11-23";"mobile";"maz.com / referral";"control";0;112,952703884387
"1859";"2019-11-23";"desktop";"google / organic";"test";0;125,092350498213
"1860";"2019-11-23";"mobile";"maz.com / referral";"control";0;117,984436267414
"1861";"2019-11-23";"mobile";"google / cpc";"control";0;116,409868813631
"1862";"2019-11-23";"mobile";"google / organic";"control";0;120,276697105098
"1863";"2019-11-23";"mobile";"google / cpc";"control";0;124,512757960351
"1864";"2019-11-23";"desktop";"(direct) / (none)";"control";0;121,897328701832
"1865";"2019-11-23";"mobile";"maz.com / referral";"test";0;152,73349266428
"1866";"2019-11-23";"mobile";"maz.com / referral";"test";0;131,52047733354
"1867";"2019-11-23";"mobile";"maz.com / referral";"control";0;118,117104255399
"1868";"2019-11-23";"desktop";"maz.com / referral";"test";0;136,764778152874
"1869";"2019-11-23";"mobile";"maz.com / referral";"control";0;122,691189089512
"1870";"2019-11-23";"desktop";"maz.com / referral";"control";0;120,714779282761
"1871";"2019-11-23";"mobile";"maz.com / referral";"control";0;125,153959216093
"1872";"2019-11-23";"desktop";"bernum.com / referral";"control";0;130,517510838146
"1873";"2019-11-23";"desktop";"maz.com / referral";"test";0;136,841598974537
"1874";"2019-11-23";"mobile";"google / cpc";"control";0;127,751181937387
"1875";"2019-11-23";"mobile";"google / cpc";"control";0;116,296612592124
"1876";"2019-11-23";"mobile";"google / organic";"control";0;125,996021755674
"1877";"2019-11-23";"mobile";"maz.com / referral";"control";0;121,977786204002
"1878";"2019-11-23";"mobile";"google / cpc";"test";0;134,011641549514
"1879";"2019-11-23";"mobile";"maz.com / referral";"test";0;133,683842110343
